年,月,日,時,分,縣市,區,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分_類別,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標_緯度,GPS座標_經度,事故類別
2018,11,16,14,35,臺中市,龍井區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,23,2,7,1,1,C03,7,9,1,10,2,11,  ,23,23,1,22,8,C03,24.191083,120.591953,2
2018,11,16,14,43,臺中市,西區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,16,,1,5,,B12,24.136709,120.671775,4
2018,11,16,14,44,臺中市,東區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,11,,,12,,1,4,,C03,24.130543,120.687795,3
2018,11,16,14,44,臺中市,東區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,11,,,12,,1,4,,C03,,,3
2018,11,16,14,50,臺中市,西區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,19,,B03,24.147901,120.670953,4
2018,11,16,14,51,臺中市,北區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,1,2,5,2,12,16,3,10,3,4,C03,7,9,1,10,2,14,  ,44,16,1,22,9,C03,24.154781,120.686478,2
2018,11,16,14,54,臺中市,太平區,0,1,0,8,1,5,50,5,2,1,5,4,5,7,1,1,5,5,5,1,13,21,3,10,1,1,C03,7,9,1,10,7,11,  ,21,21,1,21,8,C03,24.105765,120.723838,2
2018,11,16,14,56,臺中市,大甲區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,F03,,,8,,2,,,19,,1,20,,F03,24.419534,120.624903,3
2018,11,16,14,59,臺中市,南屯區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.145354,120.622953,3
2018,11,16,15,0,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,6,,1,10,,B01,24.152834,120.643795,3
2018,11,16,15,1,臺中市,霧峰區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,5,,1,3,,B03,24.074154,120.716262,3
2018,11,16,15,7,臺中市,潭子區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,12,17,3,10,1,1,B12,7,9,1,8,2,2,  ,17,17,1,21,8,B12,24.191186,120.702226,2
2018,11,16,15,8,臺中市,北屯區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,1,1,4,3,5,2,12,23,3,10,1,1,B03,7,9,1,8,3,5,  ,23,23,1,21,8,B03,24.186898,120.668248,3
2018,11,16,15,11,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,26,26,  ,4,  ,B03,24.128081,120.66912,3
2018,11,16,15,15,臺中市,大雅區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,12,6,3,10,1,1,B03,7,6,1,8,2,15,  ,6,6,1,22,9,B03,24.218676,120.639301,2
2018,11,16,15,17,臺中市,大肚區,0,1,0,8,1,5,70,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,7,2,6,  ,6,6,1,21,8,B03,24.137766,120.551313,2
2018,11,16,15,19,臺中市,西區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,,1,5,,C03,24.146721,120.660695,3
2018,11,16,15,20,臺中市,大甲區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,1,3,10,1,1,B12,7,4,1,8,2,2,  ,1,1,1,22,9,B12,24.366488,120.624385,2
2018,11,16,15,20,臺中市,潭子區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,22,,B12,24.21772,120.705566,3
2018,11,16,15,29,臺中市,北區,,,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,12,,1,5,,C03,24.153379,120.685853,3
2018,11,16,15,29,臺中市,大甲區,0,0,0,,,,,,,,,,,,,,,,,,,18,  ,  ,  ,  ,B11,  ,  ,1,  ,2,  ,  ,18,18,1,  ,  ,B11,24.34647,120.620444,3
2018,11,16,15,31,臺中市,大雅區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,5,5,5,1,16,6,2,9,1,1,C03,7,5,1,10,2,11,  ,6,6,1,22,9,C03,24.217561,120.647698,2
2018,11,16,15,33,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,  ,,B03,24.139796,120.644785,3
2018,11,16,15,34,臺中市,北屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,21,,C03,24.1789,120.7211,3
2018,11,16,15,40,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,42,42,  ,  ,  ,B12,24.236945,120.566694,3
2018,11,16,15,43,臺中市,潭子區,0,2,0,8,1,5,60,14,8,1,5,4,5,7,1,1,8,4,4,1,11,6,3,10,1,1,B01,7,5,1,4,2,5,  ,6,6,1,22,2,B01,24.204955,120.704506,2
2018,11,16,15,50,臺中市,沙鹿區,0,2,0,8,1,5,60,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,1,1,B03,7,5,1,8,2,6,  ,26,26,1,19,5,B03,24.201736,120.581107,2
2018,11,16,15,51,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,42,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,42,42,1,22,  ,B03,24.182023,120.637066,3
2018,11,16,15,58,臺中市,南區,0,2,0,8,1,5,50,4,1,1,5,1,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,11,  ,25,25,1,21,8,C03,24.124913,120.657211,2
2018,11,16,16,0,臺中市,西區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,5,,B03,24.152849,120.666957,3
2018,11,16,16,0,臺中市,東區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,  ,,B12,24.128112,120.696182,3
2018,11,16,16,0,臺中市,太平區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,10,5,5,2,17,23,2,8,1,1,C03,7,9,1,10,2,12,  ,23,23,1,4,5,C03,24.143385,120.7342,2
2018,11,16,16,3,臺中市,太平區,,,,8,,,40,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,12,,1,21,,B12,24.150946,120.705415,3
2018,11,16,16,5,臺中市,南區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.120721,120.649859,3
2018,11,16,16,7,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.174467,120.680148,3
2018,11,16,16,10,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,3,10,1,1,B03,7,9,1,8,2,5,  ,25,25,1,8,9,B03,24.142527,120.66828,2
2018,11,16,16,10,臺中市,西屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,3,4,C03,7,9,1,10,2,11,  ,6,6,1,22,8,C03,24.185141,120.612151,2
2018,11,16,16,13,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,22,,B03,24.232846,120.664818,3
2018,11,16,16,16,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,,1,21,,B03,24.171368,120.620729,3
2018,11,16,16,17,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,3,4,B03,7,9,1,8,2,1,  ,23,23,1,5,8,B03,24.16491,120.670507,2
2018,11,16,16,20,臺中市,大肚區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,17,,1,21,,B12,24.119545,120.573695,3
2018,11,16,16,25,臺中市,新社區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,5,5,5,1,15,6,2,9,1,1,B03,7,9,3,18,2,1,2,6,6,1,22,8,B03,24.202772,120.812334,2
2018,11,16,16,35,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,5,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,9,1,8,2,2,  ,6,6,1,4,8,B03,24.175551,120.620843,2
2018,11,16,16,36,臺中市,東區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,8,3,10,1,1,B03,7,5,6,8,2,1,  ,8,8,1,22,8,B03,24.141513,120.70155,2
2018,11,16,16,40,臺中市,后里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,27,44,2,9,1,4,C03,7,9,1,10,2,11,  ,44,44,1,22,8,C03,24.340353,120.733968,2
2018,11,16,16,40,臺中市,大雅區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,6,,1,  ,,B03,24.21824,120.61507,3
2018,11,16,16,50,臺中市,太平區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,42,2,9,1,1,C03,7,4,1,10,2,12,  ,42,42,1,5,8,C03,24.142222,120.724722,2
2018,11,16,16,54,臺中市,南屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,22,,C03,24.156526,120.652322,3
2018,11,16,16,54,臺中市,大雅區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,21,,B03,24.214118,120.649873,3
2018,11,16,17,4,臺中市,潭子區,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,9,3,5,2,10,23,3,10,1,1,B03,7,9,1,8,2,1,  ,23,23,1,22,1,B03,24.217652,120.69331,2
2018,11,16,17,6,臺中市,南區,0,1,0,8,2,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,8,2,8,1,1,C03,7,5,1,10,2,13,  ,8,8,1,21,8,C03,24.121715,120.652925,2
2018,11,16,17,7,臺中市,太平區,0,1,0,8,2,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,21,3,10,3,4,B03,7,5,1,8,4,8,  ,21,21,1,22,9,B03,24.15821,120.718927,2
2018,11,16,17,10,臺中市,西屯區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.184243,120.612576,3
2018,11,16,17,10,臺中市,潭子區,0,0,,8,1,5,50,14,9,1,5,4,5,7,4,4,7,5,5,2,12,,,,,,F03,,,8,,2,,,17,,1,22,,F03,24.201139,120.716281,3
2018,11,16,17,11,臺中市,南屯區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,13,23,2,9,1,1,C04,7,9,1,8,2,11,  ,23,23,1,22,8,C04,24.151667,120.635203,2
2018,11,16,17,11,臺中市,大里區,0,1,0,8,2,5,50,4,2,1,5,4,5,7,1,1,4,5,5,2,17,42,3,10,1,1,C03,7,5,1,10,1,14,  ,42,42,1,22,8,C03,24.100263,120.694235,2
2018,11,16,17,16,臺中市,大里區,0,1,0,8,2,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,11,  ,6,6,1,3,8,C03,24.109265,120.703904,2
2018,11,16,17,17,臺中市,北區,0,1,0,8,1,5,50,5,2,1,5,4,5,7,1,1,3,5,5,2,13,16,3,10,1,1,B03,7,9,1,8,2,1,  ,16,16,1,22,9,B03,24.15446,120.685702,2
2018,11,16,17,19,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,19,19,1,  ,  ,B03,24.142846,120.649755,3
2018,11,16,17,19,臺中市,沙鹿區,0,2,0,7,3,5,50,14,7,1,5,4,5,7,4,4,9,5,4,2,16,19,2,9,1,1,C03,7,1,1,10,2,14,  ,19,19,1,21,9,C03,24.222882,120.577673,2
2018,11,16,17,20,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B02,  ,  ,1,8,2,  ,  ,23,23,1,  ,  ,B02,24.155736,120.676784,3
2018,11,16,17,22,臺中市,大肚區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,4,2,9,1,1,C03,7,11,1,10,2,11,  ,4,4,1,22,8,C03,24.16884,120.578861,2
2018,11,16,17,27,臺中市,西屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,1,1,F01,7,9,8,20,2,16,  ,23,6,1,22,8,F01,24.156113,120.646324,2
2018,11,16,17,27,臺中市,大雅區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,  ,  ,B03,24.231136,120.647094,3
2018,11,16,17,29,臺中市,清水區,0,2,0,8,2,5,40,3,1,1,5,4,5,7,3,1,10,5,5,2,16,6,2,9,1,1,C04,7,5,1,8,2,14,  ,6,6,1,12,8,C04,24.273749,120.577137,2
2018,11,16,17,30,臺中市,北屯區,0,1,0,7,2,5,50,4,18,1,5,4,5,7,2,1,10,5,5,2,3,15,3,10,1,1,C03,7,5,1,10,2,11,  ,15,15,1,9,8,C03,24.171523,120.693846,2
2018,11,16,17,30,臺中市,大雅區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,2,5,1,12,23,3,10,1,1,A11,7,9,1,1,2,5,  ,23,23,1,22,9,A11,24.220322,120.656456,2
2018,11,16,17,33,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B12,  ,  ,1,  ,2,  ,  ,23,23,1,4,  ,B12,24.135429,120.709324,3
2018,11,16,17,37,臺中市,潭子區,0,0,0,8,3,5,50,14,9,1,5,4,5,7,1,1,8,3,5,1,13,16,3,10,3,4,B03,7,14,1,8,2,1,  ,16,16,1,22,9,B03,24.231785,120.708729,3
2018,11,16,17,40,臺中市,北屯區,0,0,0,8,3,5,50,14,9,1,5,4,5,7,4,4,4,1,5,2,16,19,3,10,1,1,B03,7,11,1,8,2,5,  ,19,19,1,21,8,B03,24.175923,120.719131,3
2018,11,16,17,40,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,22,,C03,24.165076,120.64668,3
2018,11,16,17,40,臺中市,烏日區,0,1,0,7,3,5,50,13,9,1,5,4,5,7,4,4,5,4,5,1,16,6,2,9,1,1,C03,7,9,1,10,2,12,  ,23,6,1,21,8,C03,24.05854,120.658673,2
2018,11,16,17,42,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,21,,B03,24.163293,120.629441,3
2018,11,16,17,44,臺中市,北屯區,0,0,,8,,,40,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,23,,1,21,,C03,24.162871,120.691131,3
2018,11,16,17,45,臺中市,西屯區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,1,4,5,2,13,16,2,9,1,1,C03,7,4,1,10,2,11,  ,16,16,1,5,8,C03,24.170576,120.63734,2
2018,11,16,17,45,臺中市,沙鹿區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,25,,1,19,,B03,24.234985,120.563507,3
2018,11,16,17,46,臺中市,南區,0,2,0,8,2,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,11,42,2,8,1,1,F01,7,9,8,20,2,16,  ,42,42,1,16,8,F01,24.117785,120.652721,2
2018,11,16,17,48,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,  ,5,  ,B03,24.148747,120.659662,3
2018,11,16,17,48,臺中市,烏日區,0,1,0,7,3,5,40,11,9,1,5,4,5,7,4,4,10,5,5,2,11,23,2,9,1,1,C03,7,6,1,10,2,12,  ,23,23,1,21,8,C03,24.097848,120.644056,2
2018,11,16,17,50,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.202376,120.641008,3
2018,11,16,17,50,臺中市,神岡區,0,0,,8,,,60,,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,7,,1,  ,,A12,24.275041,120.666298,3
2018,11,16,17,51,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,5,  ,B03,24.166877,120.673137,3
2018,11,16,17,58,臺中市,神岡區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,17,23,3,10,3,4,B03,7,5,1,8,2,8,  ,23,23,1,22,9,B03,24.256878,120.69703,2
2018,11,16,18,1,臺中市,西區,0,0,,8,3,5,50,3,9,1,5,4,5,7,1,1,5,4,5,2,12,,,,,,B01,,,1,,2,,,1,,1,21,,B01,24.146735,120.66981,3
2018,11,16,18,2,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,23,1,22,  ,B03,24.183905,120.627805,3
2018,11,16,18,4,臺中市,潭子區,0,1,0,8,3,5,40,14,9,1,5,4,5,7,1,1,5,5,5,1,13,23,2,3,1,1,C03,7,9,1,10,1,11,  ,23,23,1,22,8,C03,24.206845,120.710043,2
2018,11,16,18,5,臺中市,清水區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,3,23,3,10,1,1,B12,7,9,1,8,2,8,  ,23,23,1,19,5,B12,24.277321,120.560615,2
2018,11,16,18,7,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,6,6,  ,  ,  ,B03,24.206982,120.564569,3
2018,11,16,18,9,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,7,,2,22,,B01,24.175763,120.648679,3
2018,11,16,18,10,臺中市,北屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,  ,,B03,24.181612,120.686056,3
2018,11,16,18,11,臺中市,南區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,5,5,4,2,18,43,2,9,1,1,C03,7,9,1,10,2,15,  ,43,43,1,22,8,C03,24.133618,120.658328,2
2018,11,16,18,11,臺中市,霧峰區,0,1,0,8,3,5,40,11,9,1,5,4,5,7,4,4,10,5,4,2,18,43,2,9,1,1,C03,7,9,1,10,2,11,  ,43,43,1,22,8,C03,24.064851,120.604705,2
2018,11,16,18,22,臺中市,西屯區,0,0,,8,,,1,,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,19,,1,22,,C03,24.181593,120.642521,3
2018,11,16,18,27,臺中市,西屯區,0,0,,,,,,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.183618,120.613965,3
2018,11,16,18,28,臺中市,南屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,2,5,2,13,16,2,5,3,4,C03,7,9,1,10,2,11,  ,16,16,1,22,8,C03,24.123259,120.648066,2
2018,11,16,18,28,臺中市,西屯區,0,2,0,8,3,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,19,2,9,3,4,C03,7,1,1,10,2,11,  ,19,19,1,21,8,C03,24.183668,120.639589,2
2018,11,16,18,30,臺中市,北屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,8,  ,23,23,1,7,8,B03,24.192828,120.693121,2
2018,11,16,18,30,臺中市,西屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,26,3,10,1,1,B03,7,6,1,8,2,5,  ,26,26,1,22,8,B03,24.161516,120.605695,2
2018,11,16,18,30,臺中市,西屯區,0,2,0,8,3,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,43,3,10,1,1,B12,7,6,1,8,2,6,  ,43,43,1,4,8,B12,24.175288,120.590136,2
2018,11,16,18,33,臺中市,北屯區,0,0,,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,21,,B03,24.182796,120.721743,3
2018,11,16,18,35,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,3,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,23,42,  ,5,  ,B03,24.153285,120.667014,3
2018,11,16,18,38,臺中市,大雅區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,16,23,3,10,1,1,B03,7,9,1,8,2,1,  ,23,23,1,22,9,B03,24.222745,120.656949,2
2018,11,16,18,40,臺中市,梧棲區,0,2,0,8,3,5,50,3,2,1,5,4,5,5,4,4,10,5,5,2,16,6,2,8,1,1,C03,7,5,1,10,2,11,  ,6,6,1,9,8,C03,24.25475,120.530461,2
2018,11,16,18,41,臺中市,南屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,22,,B03,24.140216,120.627434,3
2018,11,16,18,41,臺中市,大里區,0,0,0,8,3,5,50,3,2,1,5,4,5,7,4,4,5,5,5,2,14,12,3,10,1,1,B03,7,2,1,8,2,6,  ,12,12,1,21,8,B03,24.116515,120.678539,3
2018,11,16,18,46,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,42,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,42,42,1,22,  ,B03,24.170585,120.637165,3
2018,11,16,18,52,臺中市,北屯區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,29,67,  ,  ,  ,  ,   ,  ,  ,  ,  ,  ,  ,  ,67,67,1,  ,  ,   ,24.162796,120.692148,2
2018,11,16,18,55,臺中市,西屯區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,  ,6,6,1,22,8,B03,24.190384,120.59324,2
2018,11,16,18,57,臺中市,南區,0,0,0,8,3,5,50,14,7,1,5,4,5,7,4,4,3,4,4,2,13,16,3,10,1,1,C03,7,9,1,10,2,11,  ,16,16,1,21,8,C03,24.125623,120.679279,3
2018,11,16,18,57,臺中市,北屯區,0,0,,8,,,80,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,16,,1,21,,B03,24.182938,120.72178,3
2018,11,16,18,57,臺中市,潭子區,0,0,0,8,3,5,50,14,13,1,5,4,5,7,4,4,1,3,4,1,16,23,3,10,1,1,C03,7,9,1,10,2,12,13,23,23,1,22,9,C03,24.2158937,120.6922122,3
2018,11,16,19,2,臺中市,西屯區,0,1,0,8,3,5,50,3,2,1,5,4,5,7,2,1,1,3,1,1,12,9,3,10,1,1,B03,7,6,1,8,2,2,  ,9,9,1,22,8,B03,24.183086,120.614986,2
2018,11,16,19,4,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,,1,22,,B03,24.178845,120.64429,3
2018,11,16,19,10,臺中市,南區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,42,,1,4,,B03,24.12491,120.677881,3
2018,11,16,19,13,臺中市,南區,0,2,0,8,3,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,12,  ,23,23,1,21,8,C03,24.110861,120.647221,2
2018,11,16,19,15,臺中市,太平區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,2,1,10,5,5,2,12,26,3,10,1,1,B12,7,9,1,8,11,6,  ,26,26,2,6,8,B12,24.148333,120.705277,2
2018,11,16,19,16,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,23,,1,21,,B03,24.180314,120.630751,3
2018,11,16,19,20,臺中市,龍井區,0,0,,8,,,70,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,23,,1,22,,B12,24.188021,120.581693,3
2018,11,16,19,24,臺中市,烏日區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,23,2,8,1,1,C03,7,9,1,10,2,12,  ,23,23,1,21,8,C03,24.109951,120.607306,2
2018,11,16,19,31,臺中市,沙鹿區,0,1,0,7,3,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,27,43,2,9,1,1,C03,7,9,1,10,2,11,  ,43,43,1,2,1,C03,24.229171,120.557857,2
2018,11,16,19,35,臺中市,大甲區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,16,4,2,9,1,4,C03,7,9,6,18,2,12,  ,4,4,1,20,8,C03,24.380205,120.65459,2
2018,11,16,19,40,臺中市,南屯區,0,1,0,7,3,5,60,4,1,1,5,4,5,7,1,1,10,5,5,2,16,26,3,10,1,4,B03,7,5,1,8,2,2,  ,26,26,1,22,8,B03,24.149855,120.62319,2
2018,11,16,19,44,臺中市,西屯區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,1,4,5,2,16,42,3,10,1,1,B02,7,6,1,8,2,2,  ,42,42,1,5,8,B02,24.171558,120.635611,2
2018,11,16,19,45,臺中市,北屯區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,12,43,2,9,1,1,C03,7,9,1,10,2,14,  ,43,43,1,5,8,C03,24.164921,120.691796,2
2018,11,16,19,49,臺中市,西屯區,0,0,0,,,,50,,,,,,,,,,,,,,,16,  ,  ,  ,  ,B03,  ,  ,1,  ,2,  ,  ,16,16,1,22,  ,B03,24.201373,120.644513,3
2018,11,16,19,58,臺中市,西屯區,0,2,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,12,6,3,10,3,4,B03,7,6,1,8,2,2,  ,6,6,1,22,9,B03,24.164611,120.660131,2
2018,11,16,20,0,臺中市,太平區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,23,,1,21,,B02,24.143333,120.713016,3
2018,11,16,20,1,臺中市,西屯區,0,0,,8,,,50,,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,25,,1,22,,B12,24.175552,120.635712,3
2018,11,16,20,5,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,3,4,B03,7,6,1,8,2,5,  ,26,26,1,22,8,B03,24.149774,120.622876,2
2018,11,16,20,5,臺中市,西屯區,0,0,,8,3,5,50,14,9,1,5,4,5,7,4,4,8,3,5,1,13,,,,,,B03,,,1,,2,,,42,,1,22,,B03,24.169565,120.636133,3
2018,11,16,20,9,臺中市,大里區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,4,3,4,2,17,25,2,7,1,1,C03,7,5,1,10,2,11,  ,25,25,1,22,8,C03,24.096273,120.714383,2
