"年","月","日","時","分","縣市","區","死","受傷","2-30","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","受傷程度","主要傷處","保護裝備","行動電話","當事者區分_類別","車輛用途","當事者行動狀態","駕駛資格情形","駕駛執照種類","飲酒情形","車輛撞擊部位最初","車輛撞擊部位其他","肇事因素個別","肇事因素主要","肇事逃逸","職業","旅次目的","車種","GPS座標_緯度","GPS座標_經度","事故類別"
"2019","7","19","8","26","臺中市","東勢區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","6","","1","9","","C03","24.253381","120.828173","3"
"2019","7","19","8","30","臺中市","西區","0","0","0","8","1","5","50","4","2","1","5","4","5","7","1","1","5","2","5","2","17","","","","","","B11","","","1","","2","","","19","","1","10","","B11","24.135247","120.661524","3"
"2019","7","19","8","30","臺中市","南區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","16","26","2","8","1","1","C03","7","5","1","10","2","14","","26","26","1","4","8","C03","24.119104","120.672149","2"
"2019","7","19","8","34","臺中市","北區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","3","1","5","2","5","2","16","23","3","10","1","1","B03","7","5","1","8","2","8","","23","23","1","5","8","B03","24.16724","120.67959","2"
"2019","7","19","8","40","臺中市","北屯區","0","1","0","8","1","5","40","14","7","1","5","4","5","7","4","4","5","5","4","2","12","43","2","9","3","4","C03","7","7","1","10","5","14","","43","43","1","21","8","C03","24.17864","120.670465","2"
"2019","7","19","8","50","臺中市","南屯區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","2","1","10","5","5","2","16","6","3","10","1","1","B03","7","6","1","8","11","6","","6","6","2","21","8","B03","24.144871","120.628058","2"
"2019","7","19","8","50","臺中市","大雅區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","11","25","2","8","1","1","C03","7","5","1","10","2","12","","25","25","1","22","1","C03","24.227999","120.651788","2"
"2019","7","19","8","57","臺中市","清水區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","1","3","53","2","8","4","5","H01","8","16","8","20","10","16","","53","53","1","13","8","H01","24.291259","120.56877","2"
"2019","7","19","9","1","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","7","","1","","","B03","24.17276","120.712654","3"
"2019","7","19","9","2","臺中市","西屯區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B02","","","1","","2","","","16","","1","22","","B02","24.201161","120.645876","3"
"2019","7","19","9","5","臺中市","北屯區","0","1","0","8","1","5","50","14","7","1","5","4","5","7","4","4","9","5","4","2","18","43","2","9","1","1","C03","7","9","1","10","2","12","","43","43","1","21","8","C03","24.173388","120.706961","2"
"2019","7","19","9","8","臺中市","沙鹿區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","","","B03","24.226487","120.57619","3"
"2019","7","19","9","10","臺中市","大安區","0","1","0","8","1","5","50","11","9","1","5","4","5","7","4","4","5","5","5","1","18","43","2","9","1","1","C03","7","9","1","10","2","14","11","43","43","1","20","8","C03","24.369316","120.596049","2"
"2019","7","19","9","11","臺中市","北區","0","2","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","16","6","2","7","1","1","F03","7","5","8","20","2","16","","6","6","1","22","8","F03","24.161508","120.688324","2"
"2019","7","19","9","15","臺中市","沙鹿區","0","1","0","8","1","5","50","14","7","1","5","4","5","7","4","4","1","4","4","2","29","23","2","9","1","1","C03","7","7","1","10","2","11","","23","23","1","18","8","C03","24.221555","120.569109","2"
"2019","7","19","9","15","臺中市","神岡區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","","","B03","24.234469","120.698031","3"
"2019","7","19","9","41","臺中市","北區","0","1","0","8","1","5","50","4","2","1","5","4","5","7","4","4","5","4","5","2","16","6","3","10","1","1","E01","7","5","1","8","2","8","","6","6","1","10","8","E01","24.161724","120.67616","2"
"2019","7","19","9","44","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","42","","1","21","","B03","24.135014","120.646441","3"
"2019","7","19","9","50","臺中市","南區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","3","10","1","1","B03","7","9","1","8","2","5","","6","6","1","22","8","B03","24.119845","120.66244","2"
"2019","7","19","9","50","臺中市","大雅區","0","0","1","8","1","5","50","4","1","1","5","4","5","7","1","1","9","4","4","1","17","8","3","10","1","1","B12","7","9","1","8","2","1","","23","8","1","22","9","B12","24.22719","120.64436","2"
"2019","7","19","9","53","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","5","","B03","24.1481","120.68333","3"
"2019","7","19","9","55","臺中市","龍井區","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","22","","B03","24.19254","120.579661","3"
"2019","7","19","10","0","臺中市","清水區","0","1","0","8","1","5","40","4","2","1","5","4","5","7","3","1","5","4","4","1","11","4","3","10","1","1","F01","7","5","8","20","2","16","","4","4","1","5","7","F01","24.275416","120.57746","2"
"2019","7","19","10","7","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","22","","B03","24.157508","120.669423","3"
"2019","7","19","10","16","臺中市","東區","0","0","0","8","1","5","50","3","1","1","5","4","5","7","4","4","10","5","5","2","13","16","3","10","1","1","B12","7","6","1","8","2","1","","16","16","1","5","8","B12","24.129638","120.697835","3"
"2019","7","19","10","18","臺中市","神岡區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","12","","1","22","","B12","24.258783","120.656145","3"
"2019","7","19","10","25","臺中市","太平區","0","1","0","7","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","2","9","1","1","C03","7","9","1","10","2","12","14","6","6","1","5","5","C03","24.150658","120.709123","2"
"2019","7","19","10","42","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","43","","1","21","","B03","24.146863","120.641688","3"
"2019","7","19","10","47","臺中市","北屯區","0","1","0","8","1","5","40","14","8","1","5","4","5","7","4","4","1","2","4","2","16","19","3","10","1","1","B03","7","1","1","8","2","8","","19","19","1","19","8","B03","24.1655","120.6947","2"
"2019","7","19","10","47","臺中市","后里區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","A31","","","1","","2","","","17","","1","","","A31","24.313753","120.692025","3"
"2019","7","19","10","55","臺中市","太平區","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","12","","1","21","","B12","24.150626","120.711366","3"
"2019","7","19","11","11","臺中市","北區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","16","23","3","10","1","1","B11","7","5","1","8","2","1","","23","23","1","10","8","B11","24.15501","120.66606","2"
"2019","7","19","11","16","臺中市","東區","0","0","0","8","1","5","40","13","9","1","5","4","5","7","4","4","10","5","5","2","14","12","3","10","1","1","B02","7","2","1","8","2","6","","12","12","1","10","8","B02","24.125049","120.693585","3"
"2019","7","19","11","20","臺中市","北屯區","0","1","0","7","1","5","40","4","1","1","5","4","5","7","4","4","10","5","5","2","17","6","3","10","1","1","B11","7","6","1","7","2","15","","6","6","1","5","8","B11","24.15759","120.725561","2"
"2019","7","19","11","31","臺中市","大甲區","0","0","0","8","","","50","","","","","","","","","","","","","","","19","","","","","B03","","","1","","2","","","19","19","1","4","","B03","24.345943","120.622684","3"
"2019","7","19","11","41","臺中市","梧棲區","0","2","0","8","1","5","50","14","8","1","5","4","5","7","4","4","1","4","4","2","16","6","3","10","1","1","B03","7","6","1","8","2","2","","6","6","1","4","8","B03","24.260143","120.534406","2"
"2019","7","19","11","46","臺中市","清水區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","18","","1","19","","B03","24.264275","120.573222","3"
"2019","7","19","11","48","臺中市","北屯區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","5","","B03","24.189053","120.69012","3"
"2019","7","19","11","49","臺中市","西屯區","0","1","0","8","1","5","40","14","8","1","5","4","5","7","4","4","1","4","1","2","17","23","2","9","1","1","C03","7","9","1","10","2","14","","23","23","1","22","9","C03","24.164873","120.645078","2"
"2019","7","19","11","52","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","42","","1","21","","B03","24.134567","120.643963","3"
"2019","7","19","12","0","臺中市","潭子區","0","2","0","8","1","5","60","14","7","1","5","4","5","7","4","4","1","4","4","1","13","23","2","9","1","1","C03","7","9","1","10","2","11","","23","23","1","22","8","C03","24.235762","120.709951","2"
"2019","7","19","12","2","臺中市","后里區","0","0","0","8","1","3","50","4","2","1","5","4","5","7","","1","5","3","5","2","12","19","","","","","B03","","","1","","2","","","19","19","1","4","","B03","24.309748","120.716902","3"
"2019","7","19","12","3","臺中市","大雅區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","12","","1","","","B12","24.22649","120.648347","3"
"2019","7","19","12","12","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","5","","B03","24.16504","120.67835","3"
"2019","7","19","12","16","臺中市","大雅區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B11","","","1","","2","","","7","","","","","B11","24.23493","120.636387","3"
"2019","7","19","12","24","臺中市","東區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","2","17","26","3","10","1","1","C03","7","11","1","10","2","11","","26","26","1","5","8","C03","24.149933","120.692858","2"
"2019","7","19","12","30","臺中市","中區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","10","5","5","2","3","51","2","9","4","5","H01","8","16","8","20","2","16","","51","51","1","20","7","H01","24.137777","120.68278","2"
"2019","7","19","12","30","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","22","","B03","24.162814","120.668881","3"
"2019","7","19","12","36","臺中市","潭子區","0","2","0","8","1","5","60","14","8","1","5","4","5","7","4","4","1","4","4","1","16","19","2","7","1","1","C03","7","1","1","10","2","14","","19","19","1","22","8","C03","24.19791","120.70272","2"
"2019","7","19","12","48","臺中市","東勢區","0","0","0","8","","","60","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","21","","B03","24.304365","120.812061","3"
"2019","7","19","13","2","臺中市","西區","0","1","0","8","1","5","50","14","9","1","5","4","3","7","4","4","1","4","5","2","16","6","3","10","3","4","B02","7","6","1","8","2","2","","6","6","1","21","8","B02","24.140144","120.656455","2"
"2019","7","19","13","6","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","19","","","22","","B03","24.16019","120.6905","3"
"2019","7","19","13","14","臺中市","潭子區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","1","","","17","","1","21","","B12","24.201944","120.704082","3"
"2019","7","19","13","30","臺中市","后里區","0","1","0","8","1","5","50","4","2","1","5","4","5","7","1","1","1","4","5","2","12","6","3","10","1","1","B03","7","6","1","8","2","6","","6","6","1","19","5","B03","24.30897","120.722095","2"
"2019","7","19","13","31","臺中市","東區","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","A12","","","1","","2","","","12","","1","4","","A12","24.13137","120.70528","3"
"2019","7","19","13","40","臺中市","北區","0","1","0","8","1","5","40","14","8","1","5","4","5","7","4","4","9","4","4","2","13","23","2","9","1","1","C03","4","9","1","10","2","11","","23","23","1","5","8","C03","24.17267","120.67142","2"
"2019","7","19","13","40","臺中市","沙鹿區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","5","","B03","24.236983","120.568732","3"
"2019","7","19","13","55","臺中市","西屯區","0","3","0","8","1","5","50","5","7","1","5","4","5","7","1","1","5","5","4","2","16","43","2","9","1","1","C03","7","9","1","10","2","11","","43","43","1","22","9","C03","24.17848","120.643495","2"
"2019","7","19","13","56","臺中市","太平區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","6","","1","21","","B03","24.142085","120.724006","3"
"2019","7","19","14","0","臺中市","太平區","0","0","0","8","","","50","","","","","","","","","","","","","","","26","","","","","B03","","","1","","2","","","26","26","1","21","","B03","24.129013","120.722156","3"
"2019","7","19","14","4","臺中市","西屯區","0","1","0","8","1","5","40","11","9","1","5","4","5","7","4","4","10","5","5","2","17","23","2","9","1","1","C03","7","6","1","10","2","12","","23","23","1","4","8","C03","24.182564","120.614012","2"
"2019","7","19","14","20","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","C04","","","1","","2","","","16","","1","22","","C04","24.173575","120.66908","3"
"2019","7","19","14","40","臺中市","西區","0","0","0","8","1","5","50","14","8","1","5","4","5","7","4","4","10","5","1","2","12","","","","","","A04","","","1","","2","","","23","","1","10","","A04","24.15472","120.663651","3"
"2019","7","19","14","40","臺中市","北屯區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","2","5","33","3","10","3","4","C03","7","9","1","10","2","12","","33","33","1","21","8","C03","24.172638","120.683513","2"
"2019","7","19","14","45","臺中市","東區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","4","","B03","24.135266","120.709218","3"
"2019","7","19","14","51","臺中市","北區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","2","1","10","5","5","2","13","23","3","10","1","1","B03","7","9","1","8","2","1","","23","23","1","22","8","B03","24.16705","120.67796","2"
"2019","7","19","15","3","臺中市","沙鹿區","0","0","0","8","","","60","","","","","","","","","","","","","","","42","","","","","B03","","","1","","2","","","44","42","1","","","B03","24.204074","120.566592","4"
"2019","7","19","15","5","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","4","","","","","","","23","3","","","","B03","","","6","","2","","","23","23","1","21","","B03","24.14138","120.641039","3"
"2019","7","19","15","9","臺中市","霧峰區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","A12","","","1","","11","","","23","","1","4","","A12","24.023398","120.691255","3"
"2019","7","19","15","15","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","26","","1","22","","B03","24.142292","120.638226","3"
"2019","7","19","15","31","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","","","B03","24.162738","120.671293","3"
"2019","7","19","15","40","臺中市","大甲區","0","1","0","7","1","5","40","3","1","1","5","4","5","7","4","4","10","5","5","2","14","12","3","10","1","1","B03","7","2","1","8","2","6","","12","12","1","7","8","B03","24.36014","120.635055","2"
"2019","7","19","15","41","臺中市","梧棲區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","19","","1","9","","B03","24.249016","120.528781","3"
"2019","7","19","15","50","臺中市","南屯區","0","0","0","8","1","5","50","4","1","1","5","4","5","7","3","1","10","5","5","2","15","6","3","10","1","1","B03","7","9","1","8","2","1","1","6","6","1","5","3","B03","24.142634","120.649133","3"
"2019","7","19","16","0","臺中市","太平區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","17","","1","3","","B12","24.158959","120.706616","3"
"2019","7","19","16","1","臺中市","西區","0","2","0","8","1","5","40","4","1","1","5","4","5","7","4","4","10","5","5","2","15","6","2","9","3","4","C03","7","9","1","10","2","11","","6","6","1","21","8","C03","24.150194","120.660855","2"
"2019","7","19","16","3","臺中市","西屯區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","9","5","5","2","12","43","3","10","3","4","B01","7","9","1","1","2","2","","43","43","1","22","8","B01","24.171618","120.648026","2"
"2019","7","19","16","4","臺中市","神岡區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","7","","1","3","","B12","24.246813","120.684966","3"
"2019","7","19","16","10","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","4","","","","","","","23","4","","","","B03","","","1","","2","","","23","23","1","21","","B03","24.151751","120.635132","3"
"2019","7","19","16","11","臺中市","南區","0","2","0","8","1","5","40","3","1","1","5","4","5","7","1","1","10","5","5","2","16","43","2","9","1","1","C03","7","1","3","18","2","14","","43","43","1","22","8","C03","24.1205","120.67929","2"
"2019","7","19","16","11","臺中市","西屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B02","","","1","","2","","","42","","1","","","B02","24.18855","120.658736","3"
"2019","7","19","16","12","臺中市","北區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","13","16","2","9","1","1","C03","7","9","1","10","2","11","","16","16","1","22","8","C03","24.16165","120.67055","2"
"2019","7","19","16","18","臺中市","神岡區","0","2","0","7","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","1","10","4","2","7","1","1","C03","7","9","1","10","2","11","","4","4","1","22","8","C03","24.258707","120.655245","2"
"2019","7","19","16","21","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","6","","1","22","","B03","24.154491","120.634678","3"
"2019","7","19","16","23","臺中市","大里區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","21","","B03","24.111145","120.694571","3"
"2019","7","19","16","32","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","19","","1","20","","B03","24.136301","120.60856","3"
"2019","7","19","16","36","臺中市","北屯區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","2","1","10","5","5","2","16","25","3","10","1","1","B03","7","5","1","8","2","7","","25","25","1","17","8","B03","24.163191","120.71896","2"
"2019","7","19","16","41","臺中市","西屯區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","22","","B03","24.17395","120.64151","3"
"2019","7","19","16","44","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","7","","","","","B12","","","6","","7","","","7","7","1","22","","B12","24.17356","120.668485","3"
"2019","7","19","16","45","臺中市","西屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","7","","1","","","B03","24.162822","120.64911","3"
"2019","7","19","17","5","臺中市","沙鹿區","0","2","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","16","6","2","9","1","1","C03","7","5","1","10","2","12","","6","6","1","21","8","C03","24.237777","120.570519","2"
"2019","7","19","17","7","臺中市","大肚區","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","","","B03","24.168497","120.58273","3"
"2019","7","19","17","12","臺中市","沙鹿區","0","1","0","8","1","5","50","4","1","1","5","4","5","7","4","4","10","5","5","2","16","8","3","10","1","1","C03","7","5","1","10","2","11","","8","8","1","21","8","C03","24.250442","120.565154","2"
"2019","7","19","17","14","臺中市","北區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","22","","B03","24.169925","120.672483","3"
"2019","7","19","17","35","臺中市","南區","0","0","0","8","","","50","","","","","","","","","","","","","","","16","","","","","C03","","","1","10","2","","","16","16","1","5","","C03","24.131854","120.676777","3"
"2019","7","19","17","36","臺中市","大甲區","0","0","0","8","","","50","","","","","","","","","","","","","","","6","","","","","B03","","","1","","2","","","6","6","1","4","","B03","24.34924","120.626957","3"
"2019","7","19","17","40","臺中市","南區","0","0","0","8","","","50","","","","","","","","","","","","","","","","3","","","","B03","","","1","","2","","","6","","1","21","","B03","24.112246","120.657784","3"
"2019","7","19","17","40","臺中市","太平區","0","0","0","8","","","80","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","21","","B03","24.156604","120.717382","3"
"2019","7","19","17","45","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","4","","","","","","","7","3","","","","B03","","","1","","2","","","7","7","1","21","","B03","24.151155","120.649786","3"
"2019","7","19","17","47","臺中市","龍井區","0","1","0","8","1","5","50","3","1","1","5","4","5","7","4","4","10","5","5","2","16","9","3","10","1","1","C03","7","6","1","10","2","13","","9","9","1","22","8","C03","24.18175","120.585543","2"
"2019","7","19","17","48","臺中市","大甲區","0","1","0","8","1","5","50","3","1","1","5","4","5","7","4","4","10","5","5","2","13","23","2","7","1","1","C03","7","9","1","10","2","11","","23","23","1","4","8","C03","24.34801","120.625355","2"
"2019","7","19","17","50","臺中市","西區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","17","","1","21","","B03","24.141269","120.666821","3"
"2019","7","19","17","50","臺中市","太平區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","1","17","40","3","10","1","1","B03","7","13","1","8","2","4","","40","40","1","21","8","B03","24.113658","120.703746","2"
"2019","7","19","17","50","臺中市","大雅區","0","0","0","8","","","50","","","","","","","","","","","","","","","23","","","","","B03","","","1","","2","","","44","23","1","22","","B03","24.219847","120.668629","3"
"2019","7","19","17","55","臺中市","龍井區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","3","","B03","24.217446","120.534583","3"
"2019","7","19","17","55","臺中市","后里區","0","2","0","8","1","5","50","4","1","1","5","4","5","7","1","1","5","5","4","1","16","8","2","9","1","1","C03","7","5","1","10","2","11","","8","8","1","21","8","C03","24.311345","120.684506","2"
"2019","7","19","17","57","臺中市","新社區","0","0","0","8","","","40","","","","","","","","","","","","","","","6","","","","","B03","","","1","","2","","","6","6","1","22","","B03","24.203171","120.798271","3"
"2019","7","19","17","58","臺中市","東區","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","23","","1","5","","B12","24.137566","120.689806","3"
"2019","7","19","18","3","臺中市","南屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B01","","","4","","2","","","23","","1","22","","B01","24.124718","120.631194","3"
"2019","7","19","18","7","臺中市","西屯區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","C03","","","1","","2","","","7","","1","22","","C03","24.178045","120.664572","3"
"2019","7","19","18","14","臺中市","西區","0","1","0","8","1","5","50","4","2","1","5","4","5","7","4","4","10","5","5","2","16","6","3","10","1","1","B03","7","5","1","8","2","8","","6","6","1","21","8","B03","24.148292","120.655139","2"
"2019","7","19","18","16","臺中市","烏日區","0","1","0","8","1","5","40","5","1","1","5","4","5","7","2","1","10","5","5","2","13","16","3","10","1","1","B03","7","6","1","8","2","8","","16","16","1","21","8","B03","24.106862","120.650437","2"
"2019","7","19","18","16","臺中市","大雅區","0","1","0","8","1","5","50","14","9","1","5","4","5","7","4","4","5","5","5","1","17","1","2","7","1","1","C03","7","4","1","10","2","14","","1","1","1","21","8","C03","24.226644","120.652665","2"
"2019","7","19","18","18","臺中市","梧棲區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","","","B03","24.224668","120.525585","4"
"2019","7","19","18","29","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","","","B03","24.155974","120.666108","3"
"2019","7","19","18","29","臺中市","西屯區","0","2","0","8","3","5","50","3","1","1","5","4","5","7","2","1","10","5","5","2","15","25","2","9","1","1","C04","7","9","1","10","2","11","12","25","25","1","21","8","C04","24.174115","120.617219","2"
"2019","7","19","18","31","臺中市","西屯區","0","0","0","","","","","","","","","","","","","","","","","","","6","","","","","C03","","","1","","2","","","6","6","1","22","","C03","24.172958","120.62853","3"
"2019","7","19","18","43","臺中市","北區","0","1","0","8","3","5","50","14","7","1","5","4","5","7","4","4","3","4","4","2","13","23","2","9","1","1","C02","7","9","1","9","2","11","","23","23","1","22","8","C02","24.153608","120.677506","2"
"2019","7","19","18","48","臺中市","東區","0","2","0","8","1","5","50","5","1","1","5","4","5","7","1","1","10","5","5","2","16","25","2","9","1","1","C03","7","5","1","10","2","11","","25","25","1","22","8","C03","24.140304","120.696488","2"
"2019","7","19","19","3","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","12","3","","","","C03","","","1","10","2","13","","12","12","","21","","C03","24.155443","120.686806","3"
"2019","7","19","19","6","臺中市","西屯區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","40","","1","","","B03","24.169733","120.636221","3"
"2019","7","19","19","7","臺中市","沙鹿區","0","0","0","8","","","40","","","","","","","","","","","","","","","","","","","","B12","","","1","","10","","","38","","","4","","B12","24.245041","120.562517","3"
"2019","7","19","19","9","臺中市","西屯區","0","1","0","8","2","5","50","4","2","1","5","4","5","7","2","1","1","4","4","2","13","23","2","8","3","4","C03","7","9","1","10","2","11","","23","23","1","21","8","C03","24.170209","120.645832","2"
"2019","7","19","19","10","臺中市","潭子區","0","1","0","7","3","5","50","14","9","1","5","4","5","7","4","4","5","5","5","2","17","6","3","10","1","1","B03","7","5","1","8","2","15","","6","6","1","22","9","B03","24.190221","120.701782","2"
"2019","7","19","19","16","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","16","","1","22","","B03","24.169903","120.672301","3"
"2019","7","19","19","24","臺中市","北屯區","","","","","","","","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","42","","1","21","","B03","","","3"
"2019","7","19","19","31","臺中市","北屯區","0","0","0","6","","","50","","","","","","","","","","","","","","","","","","","","B12","","","1","","2","","","12","","1","5","","B12","24.164981","120.69204","3"
"2019","7","19","19","37","臺中市","北屯區","0","1","0","6","3","5","50","14","9","1","4","4","5","7","4","4","9","5","5","2","18","23","2","9","1","1","C03","7","15","1","10","2","11","","23","23","1","5","8","C03","24.183272","120.69046","2"
"2019","7","19","19","38","臺中市","北屯區","0","0","0","6","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","19","","1","22","","B03","24.16641","120.725466","3"
"2019","7","19","19","40","臺中市","西區","0","0","0","8","","","50","","","","","","","","","","","","","","","23","3","","","","B03","","","1","","2","","","23","23","","5","","B03","24.146151","120.668293","3"
"2019","7","19","19","41","臺中市","神岡區","0","0","0","6","","","50","","","","","","","","","","","","","","","26","","","","","A02","","","1","","2","","","26","26","1","10","","A02","24.25816","120.663283","3"
"2019","7","19","19","44","臺中市","南屯區","0","1","0","8","3","5","50","4","1","1","5","4","5","7","1","1","10","5","5","2","16","6","3","10","1","1","B03","7","6","1","8","2","2","","6","6","1","21","8","B03","24.117896","120.629322","2"
"2019","7","19","19","51","臺中市","西屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","12","","1","22","","B03","24.17369","120.585696","3"
"2019","7","19","19","54","臺中市","北屯區","0","0","0","8","","","50","","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","23","","1","5","","B03","24.174326","120.671825","3"
"2019","7","19","20","3","臺中市","東區","0","0","0","8","","","50","","","","","","","","","","","","","","","23","","","","","B03","","","1","8","2","","","23","23","1","5","","B03","24.13892","120.698561","3"
"2019","7","19","20","8","臺中市","北區","0","0","0","8","","","50","","","","","","","","","","","","","","","67","","","","","B03","","","1","","2","","","44","67","1","","","B03","24.155833","120.665833","3"
"2019","7","19","20","20","臺中市","南區","0","0","0","8","","","50","","","","","","","","","","","","","","","","3","","","","B03","","","1","","2","","","16","","1","21","","B03","24.11465","120.654358","3"
